,GO:0008150,GO:0015979,GO:0098542,GO:0098754,GO:0005975,GO:0044782,GO:0030163,GO:0030154,GO:0030198,GO:0042254,GO:0042060,GO:0003012,GO:0003013,GO:0003014,GO:0003016,GO:0032200,GO:0071554,GO:0007155,GO:0007163,GO:0007005,GO:0007010,GO:0007018,GO:0007031,GO:0007040,GO:0007059,GO:0002376,GO:0055085,GO:0055086,GO:0016071,GO:0016073,GO:0002181,GO:0016192,GO:0006457,GO:0006351,GO:0006355,GO:0072659,GO:0006281,GO:0006091,GO:0031047,GO:0006766,GO:0006790,GO:1901135,GO:0065003,GO:0051604,GO:0050877,GO:0050886,GO:0140053,GO:0140013,GO:0140014,GO:0022600,GO:0022414,GO:0012501,GO:0034330,GO:0048856,GO:0048870,GO:0071941,GO:0000910,GO:0000278,GO:0006399,GO:0006310,GO:0006325,GO:0006260,GO:0006914,GO:0006913,GO:0006954,GO:0006886,GO:0006629,GO:0006520,GO:0006575,GO:0006486,GO:0023052,GO:0061007,GO:0061024,GO:0008150,GO:0003674,GO:0098631,GO:0045182,GO:0098772,GO:0005215,GO:0005198,GO:0042393,GO:0044183,GO:0120274,GO:0016491,GO:0016853,GO:0016874,GO:0016829,GO:0016740,GO:0016787,GO:0016209,GO:0003723,GO:0003677,GO:0003824,GO:0003774,GO:0003924,GO:0008092,GO:0045735,GO:0008289,GO:0038024,GO:0140096,GO:0140097,GO:0140098,GO:0090729,GO:0009975,GO:0001618,GO:0060090,GO:0048018,GO:0031386,GO:0060089,GO:0140223,GO:0140110,GO:0140104,GO:0140657,GO:0140313,GO:0140299,GO:0003674,GO:0005575,GO:0005615,GO:0005618,GO:0005635,GO:0005634,GO:0005654,GO:0005694,GO:0005576,GO:0030312,GO:0005929,GO:0005829,GO:0005840,GO:0005856,GO:0005886,GO:0005811,GO:0005815,GO:0005730,GO:0005739,GO:0005764,GO:0005768,GO:0005773,GO:0005777,GO:0005783,GO:0005794,GO:0031410,GO:0031012,GO:0043226,GO:0009536,GO:0009579,GO:0000228,GO:0005575,GO:0008150-other,GO:0003674-other,GO:0005575-other
80,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,3.0,0.0
81,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,83,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,6,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,8.0,78.0,0.0
82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,63,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,6,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,6,2.0,57.0,1.0
83,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4.0,8.0,0.0
84,47,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,47,19,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,19,12,0,0,0,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,19.0,14.0,5.0
85,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,21,1,0,0,0,0,0,1,0,0,15,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,8.0,26.0,3.0
86,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,45,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,37,0,0,0,3,1,1,0,0,2,24,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,37,9.0,29.0,4.0
87,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2.0,1.0,1.0
88,30,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,30,38,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,37,0,0,0,3,1,0,0,0,1,23,0,6,1,0,3,0,0,0,0,0,0,0,1,0,0,11,0,0,0,37,15.0,22.0,2.0
89,24,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,24,58,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,32,0,0,0,3,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,32,11.0,48.0,5.0
90,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,2.0,3.0,1.0
91,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,2.0,9.0,3.0
92,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3.0,1.0,2.0
93,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,32,153,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,22,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,23,0,0,0,10,5,1,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,1,23,21.0,131.0,4.0
94,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,17,34,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,0,0,0,6,2,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,18,6.0,26.0,2.0
95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.0,10.0,1.0
96,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,5,0,0,25,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10.0,27.0,4.0
97,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,5,0,0,0,8,2.0,8.0,3.0
98,27,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,4,0,0,27,16,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,5.0,11.0,1.0
99,14,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4.0,2.0,0.0
100,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.0,4.0,1.0
101,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2.0,1.0,1.0
102,26,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,26,13,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,13,5,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,7.0,9.0,2.0
103,39,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,39,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,6,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,18.0,10.0,2.0
104,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,13,14,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6.0,6.0,3.0
105,15,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,15,11,0,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,0,2,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,6,0,0,0,8,6.0,6.0,0.0
106,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,5,3.0,5.0,2.0
107,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,2.0,1.0,0.0
108,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,0,0,0,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,7,2.0,1.0,1.0
109,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,27,47,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,18,0,0,3,0,0,0,18,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,47,16,0,0,0,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,16,19.0,25.0,6.0
110,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,35,4,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3.0,28.0,0.0
111,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,17,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,13,0,0,0,6,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,13,4.0,11.0,5.0
112,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
113,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
114,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
115,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
116,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
117,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
118,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
119,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
120,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
121,104,0,0,0,0,0,1,5,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,17,3,0,0,2,0,0,0,1,0,0,1,0,1,0,0,0,25,0,1,104,604,0,0,4,0,0,0,0,0,1,0,0,0,26,0,0,0,1,27,0,0,1,0,0,0,26,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,604,220,1,0,1,4,0,0,1,0,0,0,0,0,184,0,0,0,0,0,8,0,0,1,1,15,0,22,0,0,0,220,41.0,573.0,13.0
